scene,ray_kind,ray_order,bvh_builder,tensor_variant,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,integrated-tensor,8,0.890879989
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,0,0.581568003
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,1,0.567296028
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,2,0.575487971
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,3,0.580447972
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,4,0.577440023
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,5,0.576511979
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,6,0.574464023
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,7,0.573440015
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-traversal,8,0.573184013
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,0,0.420863986
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,1,0.40959999
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,2,0.415744007
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,3,0.416768014
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,4,0.416768014
CoastalCliffMid,primary,coherent,builtin-binned-SAH,validated,256,144,16,separated-matched-leaves,5,0.410623997
