scene,ray_kind,ray_order,bvh_builder,width,height,max_leaf_triangles,timing_scope,sample_index,milliseconds
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,6,0.159743994
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,7,0.162816003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-matched-leaves,8,0.161791995
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,0,0.232447997
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,1,0.229376003
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,2,0.230399996
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,3,0.232447997
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,4,0.228095993
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,5,0.231199995
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,6,0.228351995
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,7,0.227328002
Grid,primary,coherent,TinyBVH-spatial-split,256,144,16,separated-tensor-leaves,8,0.230304003
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,0,0.677887976
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,1,0.667648017
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,2,0.680607975
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,3,0.668640018
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,4,0.667551994
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,5,0.669695973
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,6,0.676864028
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,7,0.676864028
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-cuda32,8,0.672511995
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,0,1.75091195
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,1,1.73977602
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,2,1.74307203
Grid,primary,packet-shuffled,TinyBVH-spatial-split,256,144,16,integrated-matched,3,1.75180805
